track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
7c3SAUshw0eksrYEmDD3YH,Tried To Rock And Roll Me,26,country,Dolly Parton,72,2442602,"['classic country pop', 'country', 'country dawn']",Rockstar (Deluxe),0.625,0.871,0,1,-5.066,0.0302,0.0527,0.0,0.0873,0.812,104.992,229130,4,32vWCbZh0xZ4o9gkz4PsEU,spotify:album:337iOvlhWakFamgb6x2vKN
1sL5CIV5NV0ss6mXiL83Qo,Backsliders,30,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.445,0.763,9,1,-8.593,0.0283,0.0552,0.0,0.154,0.794,177.88,225324,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
4NSj5f6X2dOFoSq39DQFev,Cowboys & Cowgirls,23,country,Ben Burgess,41,7106,['texas country'],Cowboys & Cowgirls,0.576,0.357,2,1,-8.755,0.029,0.513,2.42e-06,0.449,0.393,76.938,147321,3,7pnTkKShdYS8BnmTHhcEaa,spotify:album:6jZjbR3zz1dtdb2KScWNNf
6jov8FiT2ZXU0Y9mcK4fmR,Dogbane,30,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.508,0.867,0,1,-8.617,0.0346,0.0276,0.0,0.284,0.808,137.928,225508,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
3x7M8I8ekcN89eFIrIZpxZ,Stand Your Ground,22,country,Twang and Round,34,78554,"['country rap', 'redneck']",Stand Your Ground,0.547,0.641,4,0,-12.098,0.33,0.0233,0.0,0.397,0.203,166.055,185060,4,6K01VDVF9BORq58XTAR1aM,spotify:album:4zZy8i3ONXJd4YXQbIn6r9
7moLq9Gzkem3EibeueN1hM,Times Up,21,country,Twang and Round,34,78554,"['country rap', 'redneck']",Times Up,0.718,0.642,2,1,-8.382,0.366,0.353,0.0,0.255,0.502,166.029,169413,4,6K01VDVF9BORq58XTAR1aM,spotify:album:45guDifN1R48kLCzqnGLv8
08TzXQ26jayBbnfkn9qCkA,Jane Doe,29,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.539,0.799,9,1,-8.71,0.0353,0.148,0.0,0.295,0.491,75.539,268330,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
2AoVHNIBxqElmunM1cUClS,Homemade - Live from the Wiltern Theatre,35,country,Jake Owen,63,1880791,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 2),0.493,0.546,6,1,-11.386,0.0488,0.02,0.0,0.972,0.447,145.907,312205,4,1n2pb9Tsfe4SwAjmUac6YT,spotify:album:3BxVUZwGzpVR1mMTax2JWU
5cpXqOj3G7mmFPIU0vVdFk,God & Good News,21,country,Jake Bush,22,4296,"['classic texas country', 'red dirt']",God & Good News,0.454,0.725,3,1,-2.783,0.0309,0.0301,0.00388,0.359,0.396,144.007,202519,4,5q2SyCRK7G7nMb1EjyBHPF,spotify:album:3unVogla1sDvjAR8PfOaHi
4rjnL8XOEIaLH4gyWzWWG0,You and God,17,country,Jordan Gray,21,5479,['country pop'],Jordan Gray,0.612,0.664,6,1,-5.776,0.0267,0.000299,0.0,0.143,0.241,124.936,188640,4,0iqY9Onfqu47Lm6bEC5gpy,spotify:album:4jXrNehRGb7LOSdZYDqrfJ
0i4bT1L8RuqJInC0xDuw6g,"Brutus, Judas and You",19,country,Josh Abbott Band,53,254566,"['classic texas country', 'red dirt', 'texas country']",Somewhere Down The Road,0.424,0.903,8,1,-4.34,0.0564,0.00213,0.0075,0.127,0.816,179.068,167035,4,2EJ5MRZCzpHSSNNEpTx9Kb,spotify:album:59QCDtvrb7ndBKYKyFJ12q
6N8syRCLSHedst5P0HS6Tu,I Was Here,35,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.604,0.682,10,1,-7.768,0.0254,0.000276,0.0844,0.0944,0.431,129.954,166693,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
2xoq0ETcxJypvSjofvJlrA,The Hunter,24,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.237,0.0573,6,0,-28.176,0.0499,0.965,0.745,0.0961,0.123,80.967,81001,4,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
5q16Q4e9XUtw3NQKUg4Chf,Sacramento & Polk,25,country,Alejandro Escovedo,34,39785,"['alternative country', 'folk', 'heartland rock', 'roots rock']",Echo Dancing,0.711,0.553,11,1,-11.963,0.0394,0.394,0.147,0.103,0.736,155.923,317480,4,1Cc79YAHP7xvQAVQSjveP6,spotify:album:2rerh7kET2sjKEe5cJGFfL
2oGu59HkZSfdnmOqGDMaEe,Stone Door,29,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.575,0.756,4,1,-8.68,0.0413,0.152,0.0,0.147,0.56,76.045,200146,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
46XMnhCCzd2iACLW3Vg1Em,Guns Drugs and Allergy Pills,21,country,Tanner Usrey,50,86720,"['classic texas country', 'red dirt', 'texas country']",Crossing Lines (Deluxe),0.42,0.944,2,1,-5.644,0.0964,0.188,0.00119,0.11,0.513,159.872,215307,4,1ZGVS1OWpdvELiQyx3vkO7,spotify:album:2T90YFmRJFOqylY9om5Q2J
6EWKNAiSsxJNtYbIQwJp15,Nightingale,28,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.376,0.427,8,0,-10.219,0.0289,0.0401,1.95e-06,0.102,0.184,140.101,312641,3,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
15VnnzMDgrFjzXPEEWgJqm,See Ya Later,23,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.254,0.0689,2,1,-23.545,0.0375,0.992,0.947,0.0982,0.146,70.319,130001,4,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
71adOt6dzJf9fKKJb44iCX,Guns And Freedom,17,country,Charlie Farley,50,131160,"['country rap', 'redneck']",Backwoods Bangerz (Vol. 2),0.467,0.667,9,0,-6.152,0.366,0.0701,0.0,0.222,0.337,75.53,197274,4,7c9KnWYDsZgK8k5QiCi9wk,spotify:album:2dP22aZHfmwrWdvnUJWIqD
5XOnvbWkvVdfGfZx8yvc8O,Motherfucker,27,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Motherfucker,0.61,0.913,11,1,-7.535,0.0381,0.21,4.78e-06,0.0899,0.814,123.044,189874,3,6ahZTaoJs2D0gcscsEx64r,spotify:album:3qaXpVJObDXTbgp4I6VWCF
2SKYEsNlk0QODytP7vjiD5,A Small Truck,22,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.159,0.00154,7,1,-32.631,0.058,0.992,0.937,0.0924,0.0772,208.654,65001,3,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
72REUOspWRMgLMtrHyYgHz,Signs and Cigarettes (Version 1),19,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.373,0.152,4,0,-19.675,0.0726,0.981,0.481,0.147,0.724,174.357,31501,4,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
4fuCS3WknYCG5jYxErkhYV,Make Me Wanna Smoke,32,country,Runaway June,36,128289,"['contemporary country', 'country pop', 'country road']","Smoke, Wine & Whiskey",0.575,0.905,4,1,-4.158,0.0346,0.00786,0.0,0.344,0.739,90.006,176213,4,7yPbJOX7olhT3ynAyuj3Zl,spotify:album:46Gr2IyUZrqMQmzb1anM9o
4RVKMtaGEPpndx7PgnIrIV,Give You All My Love,27,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.723,0.641,2,0,-8.491,0.0339,0.00387,2.13e-06,0.139,0.756,125.005,246821,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:7cgAC37QlkZ6zWumHxpHGA
5lpgGcXkWbjqBkWaazSk4N,Manhattan in the Rain,32,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.714,0.394,4,1,-11.49,0.0351,0.0846,0.000443,0.106,0.327,141.923,295533,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
6LgGes1HTttobYY4ic74kN,"Young, Dumb & Wild",22,country,Andy Golledge,22,3040,['australian alt-country'],"Young, Dumb & Wild",0.526,0.727,0,0,-6.518,0.0481,0.0151,1.23e-05,0.105,0.619,154.019,239936,4,74S6Bn5KTUQMqlVOVlTVxh,spotify:album:142Nup5EiU2GFQ4EjHqcmZ
4tWTkbx3mO8izydaLLh4oR,Nothing Without You,35,country,Elles Bailey,42,30458,"['british country', 'modern blues', 'uk americana']",The Night Owl and The Lark,0.675,0.549,7,1,-6.473,0.032,0.28,2.28e-06,0.097,0.625,131.993,205533,3,4NPMwh3kDwi6uVCNtmeUvU,spotify:album:5fEek3kbOzbwDtKLKlJCR7
58Pg5rRDaNRrpUotfrj6uE,Good to Be a Cowboy,26,country,Gunnar Latham,21,2087,['texas country'],Hearts and Horses,0.704,0.864,7,1,-4.141,0.0337,0.00443,0.0,0.113,0.617,117.988,219680,4,7D4Tp8mNvYMeE6xMDSTlU4,spotify:album:04epNQTYyBLNyxTsZ84YUg
1V6ga9vfsrjQ0WZTGjDSJo,Memory Lane,31,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.606,0.515,2,1,-7.284,0.026,0.133,0.473,0.198,0.21,110.475,169573,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
7H24pFsVaRLGaC0jXSfGCI,041,20,country,Andrew Hyatt,27,12930,"['canadian contemporary country', 'canadian country']",L Is For,0.633,0.282,2,1,-8.951,0.0299,0.83,0.0,0.0963,0.338,135.678,176320,4,6L1jfL0BaxCDXCcy51CEcg,spotify:album:623wRIGODh3IBqDv3rVKOk
3qgnzKJazxtHkwW3BpbiKf,Down to the Honky Tonk - Live from the Wiltern Theatre,33,country,Jake Owen,63,1880791,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 1),0.374,0.844,3,1,-9.76,0.0878,0.0383,0.00102,0.735,0.514,164.168,343744,4,1n2pb9Tsfe4SwAjmUac6YT,spotify:album:5k8oL8fv6fV2CWGZLsoAgL
2RA5ckLYzkpacpGLTTKADv,"Outcasts, Misfits & Me",21,country,Matt Jordan,21,3659,['country pop'],Low Lights,0.323,0.862,4,1,-3.236,0.0382,0.00029,0.00669,0.103,0.553,144.115,215020,4,42o4AcPbHwxBYJm1MK7OqC,spotify:album:7hXAXQe6wbSCJ3BOD7vL6I
5yBCZUGiLBa1juMts6aLPW,Never Run,31,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.427,0.538,7,1,-8.9,0.0277,0.0216,0.0595,0.346,0.631,130.102,172173,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
3ru6Vakf9di0zae8d5ARoU,Heartfelt,22,country,Presley & Taylor,28,5592,['country pop'],Limited Edition (Side B),0.546,0.731,1,0,-5.321,0.032,0.0306,0.0,0.343,0.722,117.949,205667,4,5H6ZPpGKLbtB3O8idjxIZy,spotify:album:1LQQDcH7FDlFwuaWUtkfUB
4Yb12gJkgCQENpUD56uHxX,Shiver and Shake (Live),22,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Prisoners (Live),0.425,0.357,7,1,-8.63,0.0277,0.587,1.42e-05,0.412,0.0638,144.855,189133,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:1EoOe8LmjUh7PB4M885Oqx
5Hdj6LnpV8inUsFMsl4EUq,The Fugitive,17,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.697,0.237,1,1,-10.857,0.0448,0.855,0.0,0.119,0.72,117.731,202077,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
66BrXFfwkrpwfmp9SmwK30,Until It Hits Home,17,country,Twang and Round,34,78554,"['country rap', 'redneck']",Until It Hits Home,0.855,0.34,6,1,-12.282,0.0714,0.134,0.00276,0.105,0.252,129.984,169918,4,6K01VDVF9BORq58XTAR1aM,spotify:album:0xJnPxYzEvx7e6XPFORBNs
0KsjWs1BqzhnP8n6sH6rNP,The Other Side Of You,15,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.592,0.569,9,1,-6.839,0.0349,0.0852,0.0,0.144,0.648,125.704,177778,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
6I4ANlmTamrZnZjNGdo287,Signs and Cigarettes (Version 2),17,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.478,0.0329,2,1,-23.88,0.0802,0.988,0.372,0.134,0.213,75.703,32001,3,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
2FeQhHSJqvsZwwXZpNau41,Fiddle And A Violin,16,country,Jenna Paulette,36,20841,"['country pop', 'texas country']",The Girl I Was (Red Dirt Deluxe),0.466,0.79,2,1,-3.041,0.042,0.0639,0.0,0.131,0.54,178.015,154547,4,6wCypaPtud9fC2djKw9PDX,spotify:album:2EZYy0Ql9KK0HlOFE0QLnf
5imPVrqDNBpKASum4KMB42,World of Forgotten People,14,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.499,0.487,0,1,-7.449,0.0287,0.336,0.0,0.352,0.654,120.842,128251,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
2UQGjPSLNqHqxXC6LCpUew,End of the World,17,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.254,0.426,9,1,-7.305,0.0286,0.351,0.0,0.12,0.327,65.34,163428,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
55xP9ZDgOExQczGBSzs1VM,If You Won't Tell On Me (I Won't Tell On You),14,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.559,0.622,0,1,-8.217,0.0332,0.0797,0.0,0.313,0.732,135.197,163656,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
6jgGcbNNyZFpQgJMP0CPSq,Ralph (Version 1),19,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.133,0.0284,4,1,-23.651,0.0514,0.985,0.912,0.108,0.0585,209.415,100001,5,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
0Wzc1idl761xvlWTiIxucI,Are You Free?,20,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.306,0.0021,2,1,-24.978,0.0472,0.988,0.5,0.109,0.0727,70.075,100001,3,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
5wJhujk7pnP6gmc6po5R7X,Beneath Still Waters,14,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.504,0.312,11,1,-9.199,0.0259,0.364,3.68e-06,0.36,0.403,83.404,190318,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
5EEXqh7Ejf3Z0SXSU4gC9R,One of These Days,13,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.463,0.498,8,1,-6.267,0.0285,0.316,0.0,0.348,0.303,97.529,135052,3,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
3SLeuPBSUuwAwJxIzeKmQc,Country Girl,12,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.481,0.406,10,1,-8.3,0.026,0.707,0.0,0.0954,0.295,92.35,180397,3,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
1GAne3owqUrstWLGfHBiv6,Dead And Gone - Acoustic SiriusXM Outlaw Country Session,14,country,Chris Shiflett,38,17246,['outlaw country'],Starry Nights & Campfire Lights,0.608,0.886,7,1,-3.867,0.0328,0.0671,0.0,0.153,0.71,126.948,174072,4,5tv5SsSRqR7uLtpKZgcRrg,spotify:album:17bN1wsKHR1RwKDOngrsUt
3qh7xotRqgGW9oCaB6K68T,The Wayward Wind,12,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.472,0.405,9,1,-8.611,0.0262,0.439,0.0,0.0989,0.266,105.881,201963,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
4cwy6qDzYyk6KC98mr4SH1,Seattle,12,country,Connie Smith,39,85514,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",0.445,0.64,0,1,-6.967,0.0951,0.229,0.0,0.294,0.618,79.589,175278,4,66Pq6HMX0YqsJgtUZrFwmo,spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
0IwuOhe73gE8RLkIHG0syn,The Homestead,19,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.335,0.00203,7,1,-26.907,0.0561,0.936,0.845,0.0798,0.0717,137.956,162001,3,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
7sqNwN5NcpgOZENEb7Q6ey,Ralph (Version 2),19,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.185,0.0155,4,1,-25.105,0.0634,0.985,0.817,0.175,0.132,210.766,99001,4,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
30V9aMdXp2C9ACRcdI2STO,"Summer, Highland Falls",26,country,Brandon Ratcliff,21,7957,['country pop'],Sadness & Euphoria,0.573,0.499,3,1,-11.904,0.0341,0.606,0.000298,0.108,0.435,85.919,198973,4,3nUBs75tDCL2pzPZGHoljy,spotify:album:5CgTOpL6mpyhpMeNUa0MXu
7gHlyRBoHVcXykDwQcBna1,Bench Seat (Tele Version),19,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.289,0.00833,9,0,-25.091,0.0441,0.996,0.883,0.0869,0.0406,70.444,65001,3,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
6QdnBJU53sUlhFX4SjaD7I,Blown Away,29,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.4,0.76,7,1,-6.553,0.0415,0.000236,0.201,0.374,0.482,130.986,179027,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
2LqVAjlqKlAjxBdKsRQK06,Down and Out,10,country,Sour Bridges,10,1494,['classic texas country'],Down and Out,0.515,0.928,2,1,-5.521,0.087,0.0073,0.432,0.326,0.677,140.04,178170,4,7LJlhqykHKTjwLMTnxkWxh,spotify:album:37LkwWfxrWX7DlC7TX3oX7
168ySGOuGWeMU0njaESHU9,I’ll Still Miss Ruby,29,country,Scott H. Biram,36,46965,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,0.509,0.189,9,0,-16.221,0.0356,0.939,0.0023,0.111,0.221,102.435,200368,4,6wpI4AEN6UO7ksNN23RGEf,spotify:album:4OtDSXwGmx0d7vfNAT67Mz
4c8DurBqVlxC3ur3NCNyzK,You And I Will Never End,23,country,JJ Shiplett,23,6685,"['alberta country', 'canadian contemporary country']",A Way Through Time,0.575,0.393,5,1,-8.851,0.0249,0.852,0.0,0.137,0.43,91.969,195733,4,0XgzaFjKPFJT7VziwGD6o5,spotify:album:62CmXYKJosz1Bs2MuHvAvD
7ylQYERkt6JYbIblGQu0FX,Dirt Roads & Diamonds,18,country,Jon Langston,47,364368,"['contemporary country', 'country pop', 'country road', 'modern country rock']",Something 'bout Love,0.434,0.901,2,1,-4.354,0.038,0.00116,0.0,0.0805,0.384,143.968,207547,4,4BANbHDs1IluagTx5eRW2P,spotify:album:1kPhDOK6rSUvPbg6jSq7hU
3MCC5ObX4TTpZWKBYcq2LW,Spirits and Demons (with Meghan Patrick),19,country,Michael Ray,49,499831,"['contemporary country', 'country road', 'modern country rock']",Nothin' Else,0.5,0.58,0,1,-5.753,0.0262,0.275,0.0,0.0344,0.278,149.969,199693,3,6ghiFYcwn2Vzl6K50U0UPz,spotify:album:53hWF4sR9MBWNSA60QUAT4
59ipLQCEH9NkiUe0xhxQUy,A Small Truck (Alternate Version),18,country,Marisa Anderson,33,25810,"['ambient country', 'american primitive', 'cascadia psych', 'drone folk', 'experimental psych', 'pastoral']",Music From ‘A Perfect Day For Caribou’,0.157,0.00146,7,1,-31.241,0.0837,0.987,0.964,0.11,0.117,211.288,65001,5,5j2d5CS0sh2LTpFsrKAFcW,spotify:album:1b1ztQEadME4Gt0hBs5E21
6KRklFhhniHx1FOSqGl3lZ,Blizzard in the Room,29,country,Ryan Adams,52,559669,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,0.487,0.567,8,0,-8.794,0.0441,0.0253,1.36e-06,0.128,0.386,79.701,205693,4,2qc41rNTtdLK0tV3mJn2Pm,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ
5dJSKnVm2SxY7KbryVuxWv,Revelations,22,country,Sarah Shook & the Disarmers,35,37287,"['alternative country', 'deathgrass', 'new americana', 'north carolina roots', 'queer country', 'roots americana']",Revelations,0.596,0.721,9,1,-10.222,0.0331,0.00837,0.0,0.225,0.31,121.035,181300,4,6ahZTaoJs2D0gcscsEx64r,spotify:album:0UPSBxZzSMR6Ebzklo5pCO
4CyHBx7SyFn4Dmh7KByGfG,No Man’s Land,28,country,Scott H. Biram,36,46965,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,0.612,0.828,2,1,-7.617,0.0416,0.372,0.402,0.347,0.724,126.059,258559,4,6wpI4AEN6UO7ksNN23RGEf,spotify:album:4OtDSXwGmx0d7vfNAT67Mz
0CFDHXOrMWMpq1DaZ7w8de,How We’re Livin’,26,country,Brian Kelley,50,31951,['modern country pop'],"Trucks, Ducks, Bucks & Beer",0.551,0.823,1,1,-3.919,0.0469,0.00724,0.0,0.365,0.769,147.957,163293,4,46c50yWMo9wiTgVe1VxBbQ,spotify:album:0ZUnvfZAa49HJeEZOX58vw
1w3nB1QbGPBc0culFwd79E,Give Up On Me,26,country,Andrew Hyatt,27,12930,"['canadian contemporary country', 'canadian country']",L Is For,0.529,0.253,1,1,-7.324,0.0368,0.666,0.0,0.108,0.42,119.779,204057,3,6L1jfL0BaxCDXCcy51CEcg,spotify:album:623wRIGODh3IBqDv3rVKOk
4Xd9qiMicgW9q0EUWKM1nV,Stop And Smell The Horses,14,country,Jenna Paulette,36,20841,"['country pop', 'texas country']",The Girl I Was (Red Dirt Deluxe),0.57,0.823,9,1,-4.525,0.03,0.102,2.31e-05,0.0704,0.467,80.988,189667,4,6wCypaPtud9fC2djKw9PDX,spotify:album:2EZYy0Ql9KK0HlOFE0QLnf
699M4GrOVmsnSptYVtcMz7,Tailgating In The Sun,25,country,Blanco Brown,54,152700,"['black americana', 'country rap']",Heartache & Lemonade,0.536,0.624,0,1,-5.507,0.0339,0.0857,0.0,0.304,0.163,137.96,183858,4,3yzRiNMZdTsSUgplcyYZ4i,spotify:album:2BKYQI2zK9EASaMyrD42Ha
2R2SOyRReP9r7SXIweawhM,Where You Left It,18,country,Jordan Fletcher,29,5763,['country pop'],Cuts & Covers,0.561,0.234,10,1,-12.38,0.0512,0.733,0.0,0.262,0.288,75.292,216623,4,43U27Vp3DiU94H7FJx804a,spotify:album:6K8mmRXQHaKR5bvRtKO7Qx
434fZ0lHIQv3AsLoGjR7TR,Nothing But The Whole Wide World (with Eric Clapton),41,country,Glen Campbell,59,485870,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Nothing But The Whole Wide World (with Eric Clapton),0.672,0.509,2,1,-8.375,0.0261,0.798,0.0,0.0873,0.61,141.944,215282,4,59hLmB5DrdihCYtNeFeW1U,spotify:album:25cFmqj31yoMiwJ0dUAYiM
4DfXLFI4HDIbe1n7Lw6ghp,So Doggone Lonesome,37,country,Johnny Cash,72,6160734,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,0.915,0.434,10,0,-10.711,0.0438,0.67,6.5e-06,0.106,0.842,106.173,155040,4,6kACVPfCOnqzgfEF5ryl0x,spotify:album:07o1FvlpnSFo3A5VOZdZ7G
3fgJ7uI0vgOM2CCBfFOTQI,On the Boat Again - Live from the Wiltern Theatre,27,country,Jake Owen,63,1880791,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 2),0.537,0.715,7,1,-10.99,0.0398,0.157,2.41e-05,0.931,0.544,94.078,236363,4,1n2pb9Tsfe4SwAjmUac6YT,spotify:album:3BxVUZwGzpVR1mMTax2JWU
