track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
6eCe3hwmtcjgoDcFnuHd9o,Shit and Lobster,11,hard-rock,Helloween,54,1210205,"['german metal', 'german power metal', 'hard rock', 'metal', 'old school thrash', 'power metal', 'speed metal', 'symphonic metal', 'thrash metal']",Treasure Chest (Bonus Track Edition),0.35,0.987,9,1,-4.568,0.0856,0.0761,0.0,0.186,0.212,160.924,250453,4,4pQN0GB0fNEEOfQCaWotsY,spotify:album:4um5eTePKJMcJGcyht5sNb
01toZkBFDqGkXZKKGmhDTt,Me and Bobby McGee,0,hard-rock,Janis Joplin,59,3302385,"['album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock', 'singer-songwriter']",Summer Days Soundtrack,0.414,0.636,2,1,-6.932,0.0483,0.448,2.64e-05,0.126,0.612,93.073,268347,4,4NgfOZCL9Ml67xzM0xzIvC,spotify:album:6gN3MddZDyqJcxj9uPFKz3
4L9fY6klo6SOClPiO5KGvT,Never Before (Live 1972) - 2024 Remaster,7,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Never Before (Live 1972) [2024 Remaster],0.459,0.736,11,0,-9.64,0.186,0.203,0.0,0.916,0.715,147.909,318200,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:2KRAjUGcX2k17k5KiTiugI
0gsCTCARS2Hf0yzoyOQL3n,As I Am (feat. Ashton Brooke GIll),5,hard-rock,Jim Peterik And World Stage,7,1329,['melodic hard rock'],"Roots & Shoots, Vol. 1",0.456,0.589,5,0,-6.966,0.0364,0.341,0.0,0.0968,0.282,144.146,286320,4,2ZhzlGcrktVfwnDe8TPqIC,spotify:album:4TUhlu97IBQtzg1VO9GyZ3
3wnUrNUArJ9ZPPY7jpYUtD,Forever's The Last Place You look (feat. Paul Childers),4,hard-rock,Jim Peterik And World Stage,7,1329,['melodic hard rock'],"Roots & Shoots, Vol. 1",0.589,0.708,5,1,-7.836,0.026,0.0683,0.0,0.0866,0.397,108.931,286400,4,2ZhzlGcrktVfwnDe8TPqIC,spotify:album:4TUhlu97IBQtzg1VO9GyZ3
5jxMgByogGe2zDr8p0MABS,Suddenly (feat Leslie Hunt),5,hard-rock,Jim Peterik And World Stage,7,1329,['melodic hard rock'],"Roots & Shoots, Vol. 1",0.494,0.723,5,1,-6.515,0.0286,0.0347,0.0,0.297,0.502,101.006,209480,4,2ZhzlGcrktVfwnDe8TPqIC,spotify:album:4TUhlu97IBQtzg1VO9GyZ3
271in4XQkiEse2eKfK8yec,Before Anyone Knows We're Gon (feat. Colin Peterik),5,hard-rock,Jim Peterik And World Stage,7,1329,['melodic hard rock'],"Roots & Shoots, Vol. 1",0.651,0.864,7,1,-7.384,0.0294,0.206,0.0,0.108,0.774,130.07,256653,4,2ZhzlGcrktVfwnDe8TPqIC,spotify:album:4TUhlu97IBQtzg1VO9GyZ3
5REFPhf8czoiBo446xneJ5,Friends Forever (feat. Mark Farner),3,hard-rock,Jim Peterik And World Stage,7,1329,['melodic hard rock'],"Roots & Shoots, Vol. 1",0.579,0.637,2,1,-7.266,0.0275,0.377,0.0,0.157,0.377,105.021,261533,3,2ZhzlGcrktVfwnDe8TPqIC,spotify:album:4TUhlu97IBQtzg1VO9GyZ3
6YyKGKl0FWtT5qIbXJTL5t,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","American Music - Country, Americana and More",0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6nWGzQLMx4RXZFbwHTbDFc
0wni6mGGCRXXfmXBQmnZ9K,Wild Child,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",mood power and sexy,0.479,0.507,0,1,-13.132,0.0273,0.0423,0.00083,0.363,0.777,169.934,155493,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:0oF7E2GGRQirUDl74GMiEg
2v1eXjnrGZ9VaDSSMxzdOH,Magnolia,1,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Seventies Soft Rock,0.63,0.765,6,0,-5.583,0.0298,0.118,0.0,0.0487,0.564,125.152,183400,4,4tX2TplrkIP4v05BNC903e,spotify:album:5US8jK48GKQCRGybLtGAQ0
5jAn6ghFlvicHTr7uS0DUN,Shadow People,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Country Americana,0.683,0.523,9,0,-7.743,0.0307,0.138,0.00379,0.0949,0.22,95.043,403160,4,4tX2TplrkIP4v05BNC903e,spotify:album:1jlz3I2YUzAGceWmy5rt4T
5cGUXA2S2YNGkic5BUYafY,Joe,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Rock Scene 00's,0.62,0.622,9,0,-3.003,0.0348,0.0201,0.0,0.355,0.66,135.676,195613,4,4tX2TplrkIP4v05BNC903e,spotify:album:6eJCXq66Ez8Kq9DyzQfFcS
0gb7HPQKsEuZriBgbAN9D5,American Girl,1,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70s Radio Hits,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:39eidRWmvO59tkw2tZdUP1
3Vq45weG6pjm1GyMXwJQWs,Breakdown,6,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Happy Easter,0.625,0.35,9,0,-8.395,0.0436,0.398,6.76e-05,0.123,0.69,113.688,163893,4,4tX2TplrkIP4v05BNC903e,spotify:album:2uzCrj20eUlevRkTRZ3RY8
5LAE6GsWVm4oBcvjacrx8S,American Girl,1,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70's Rock Music,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6cYrpS36SXggoGT3EfHiC9
0Yyv1qnHIQQTMWKn8yA1nX,Breakdown,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Top 50 - Rock Hits,0.625,0.35,9,0,-8.395,0.0436,0.398,6.76e-05,0.123,0.69,113.688,163893,4,4tX2TplrkIP4v05BNC903e,spotify:album:36m5x71Vkdxd9HKXMIZD6v
0Jx1nWMZhQ4fcDPd0uTUdi,American Girl,1,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Perfect 70's Soft Rock,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:0CzAJB476h13NSbXGy8REH
0pwpkch5Cxmwt3XlTKED8t,Light My Fire,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Aries Season | Pop & Rock,0.413,0.725,3,0,-5.787,0.0324,0.369,2.17e-05,0.102,0.44,124.581,429760,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:17Q4n7cCC6RyXM8p8BnMP1
5ZT2TbL3ytaVBznKE272qo,Snakes,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.455,0.789,0,0,-5.969,0.0356,6.53e-05,0.00181,0.144,0.176,99.755,320640,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
3BoYJkA8XvQuKatVxVRDCg,Mission,1,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.458,0.89,9,1,-5.876,0.0454,3.57e-05,0.00814,0.333,0.454,95.006,233120,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
6vHKj7XMUPPVqhy7qHvWPT,Where In The World,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.48,0.763,0,1,-5.976,0.062,0.00015,0.0,0.17,0.271,127.988,186307,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
5nI8qKXQmyXUbJmbpsxyke,Someone New,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.511,0.852,9,0,-6.55,0.0487,0.00047,0.000216,0.157,0.303,130.034,194480,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
495JfbNbM20rfy5r7R6vpV,Just Like I knew You Would,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.364,0.925,0,1,-5.195,0.0603,0.00013,6.71e-05,0.0946,0.313,163.979,180547,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
2TO38fYkdwSE9FcwplhOZr,Sending Out My Love,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.331,0.567,9,1,-6.201,0.03,0.000645,1.68e-06,0.0908,0.358,149.325,247853,3,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
2WHpm456kcc3eje6gYD8In,C'mon C'mon,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.453,0.875,0,1,-5.593,0.0763,0.000754,1.02e-06,0.102,0.269,148.234,262573,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
1JRaZIxnZgJJWlWPX3mGOD,Home - Acoustic Version,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.457,0.418,7,1,-9.674,0.0263,0.427,1.16e-06,0.327,0.286,132.958,219307,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
2sjiclu9PakiBNFlwmEdbV,Razor Tongue,1,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.494,0.92,10,0,-5.858,0.0665,1.71e-05,0.0478,0.0831,0.565,76.526,214800,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
4oOm89eSkUaGjOdg5M1qQz,It's Only Rock'n'Roll (After All),0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.401,0.694,0,1,-7.051,0.0364,0.00038,0.00327,0.162,0.319,148.163,269560,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
4SJ359xCoTWbo3g5pmTvr2,Don't You Think It's Time,0,hard-rock,Matt Mitchell & the Coldhearts,7,722,"['modern hard rock', 'nwocr']",Mission (Ultimate Edition),0.376,0.623,2,1,-7.586,0.0324,0.00013,0.00147,0.0969,0.231,169.952,233933,4,59LOC00R1MyrgOiFiaW7lw,spotify:album:5laXM8lyhPomvucJawGa0r
1NbJ71h6JAegpzxOrVYJ2r,Light My Fire - Radio Edit,2,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",60's Music,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5fMCvvZp3DZbtqfDIVxE0B
5izo47LP4dsMH1xLYn9ubk,Light My Fire - Radio Edit,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Sixties,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:32PbT1bPuw7MVG8ap6aDgD
3oOp1SAjBBDYOF1CBWCzWJ,Love Me Two Times,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Clásicos de ayer y hoy,0.685,0.698,9,1,-6.219,0.0401,0.335,5e-06,0.122,0.835,133.007,195107,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:55lkhrYlhfVELT5RvaA1VW
32dwHHnzMPu2IRElYJIVA9,Light My Fire - Radio Edit,2,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",60's Essentials,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:2H598Eoxd8H0rPu80LRRT6
3MCJuVWDGKSjs4BE2o9Ozv,Light My Fire - Radio Edit,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Feel Good Classic Rock,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:18NM3NhJ6npKqoDhDFwAs4
6SPEW9vv7Xczq3nI0EVXSl,School’s Out,2,hard-rock,Alice Cooper,60,3647196,"['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",70s & 80s & 90s - Top 100 - Greatest Hits,0.292,0.745,5,1,-9.138,0.0463,0.0506,0.125,0.675,0.347,134.077,210107,4,3EhbVgyfGd7HkpsagwL9GS,spotify:album:2M7Ur4jsGJVZFtIlQfxZHA
6BcWcvrXLoispERcEkpOB7,Locomotive Breath,2,hard-rock,Jethro Tull,56,1846968,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']",70s & 80s & 90s - Top 100 - Greatest Hits,0.614,0.565,11,0,-11.059,0.0563,0.103,0.0117,0.214,0.2,125.288,268907,4,6w6z8m4WXX7Tub4Rb6Lu7R,spotify:album:2M7Ur4jsGJVZFtIlQfxZHA
56dzQAuaf7784Lp9I8ouJc,Cold as Ice,2,hard-rock,Foreigner,67,3112486,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",70s & 80s & 90s - Top 100 - Greatest Hits,0.562,0.609,3,0,-7.063,0.0271,0.0264,0.0,0.17,0.512,130.753,200213,4,6IRouO5mvvfcyxtPDKMYFN,spotify:album:2M7Ur4jsGJVZFtIlQfxZHA
4G1Wd64s1aRJ0NCcDxQHzf,Feel like Makin’ Love - 2015 Remaster,1,hard-rock,Bad Company,55,1147663,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",70s & 80s & 90s - Top 100 - Greatest Hits,0.533,0.546,7,1,-9.67,0.031,0.349,0.00343,0.633,0.758,85.357,314600,4,5AEG63ajney2BoDXi0Vb84,spotify:album:2M7Ur4jsGJVZFtIlQfxZHA
4Bvk5lpOb6dm23Pg9t6MH4,"Hello, I Love You - Adam Freeland Mix - Day Radio Edit",2,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Rock para bailar,0.614,0.92,4,0,-5.206,0.0564,0.0556,0.0,0.333,0.743,129.967,216840,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:58LROuVlvJNJmv4zXQ9CXF
7tCyvaHkKYM5UPeRwIVFCf,Black Night - Single Version; 2002 Remaster,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",70's Rock Music,0.495,0.865,9,1,-9.195,0.0812,0.0548,0.806,0.214,0.725,134.768,207453,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:6cYrpS36SXggoGT3EfHiC9
3WlJNiCQsjg7gyOFPxrP0Q,Introduction (Live 1972) - 2024 Remaster,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Machine Head (Super Deluxe),0.553,0.61,0,1,-17.361,0.416,0.461,0.0,0.945,0.696,74.594,15187,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4ufVNYBWywTd6RJdYCtzE3
0AQTn8CnHBzZQraEQZ1tLY,Smoke on the Water - Live; 2012 Remix,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Top 50 - Rock Hits,0.423,0.762,5,1,-9.513,0.0838,0.229,0.000586,0.934,0.425,115.542,451880,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:36m5x71Vkdxd9HKXMIZD6v
44wSEXcRFl9sjeeMctgXnp,Take The Money And Run,0,hard-rock,Steve Miller Band,65,2969485,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Music From my Dad,0.575,0.648,0,1,-12.918,0.0465,0.0545,2.49e-06,0.151,0.836,99.224,170173,4,6QtGlUje9TIkLrgPZrESuk,spotify:album:7Cb3d4naAJPB67yacEW4gc
2IrDrmW3tDb6rpaVsDsext,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Road Trip Songs,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:71NwwM38n7lMJxsC5piqxE
0U1M28ZLEHGXrVOJeJHYK7,Fooled Again (I Don't Like It),0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",some seventies music,0.625,0.887,2,1,-5.512,0.0413,0.0908,7.45e-06,0.0333,0.585,104.492,230000,4,4tX2TplrkIP4v05BNC903e,spotify:album:25Ay6nfAYDsOakGgCKrXzV
2Q6zl63XylP1ijOpQhq5C4,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70's Pop,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:4jyozGbXvujS1nXvhgKHSU
3X2iGXCMTnno2DPavUfBlR,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70s Best Pop,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:4FCDAzB3TbqHz8pbutt6AO
2RjQTgz9HSVlEf7ORRzf8s,"The Wild One, Forever",0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70s Music,0.578,0.642,7,1,-7.302,0.0241,0.719,2.13e-06,0.125,0.305,98.513,183400,4,4tX2TplrkIP4v05BNC903e,spotify:album:5lbAEkhDtbEqilden1uy5c
1xRld42L2EZO733cDHLfZK,Learning To Fly,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Baustelle Musik,0.654,0.805,0,1,-9.313,0.0296,0.144,0.000153,0.265,0.939,116.749,241933,4,4tX2TplrkIP4v05BNC903e,spotify:album:5DnsG8sGfFpTyEmvuSqeKa
0FcmBHHgHhttK8WPykyiTl,Between Sun & Moon,0,hard-rock,Rush,63,2268711,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock']",Eclipse Solar,0.512,0.931,7,1,-5.817,0.0473,5.69e-05,0.00275,0.148,0.479,121.996,277773,4,2Hkut4rAAyrQxRdof7FVJq,spotify:album:3aZ6D2XrnZZ87acDPZl8rW
2nuoir5M6A5UjgDG7UjRxE,You Make Me Real - 2017 Remaster,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",70s Music,0.453,0.79,0,1,-8.89,0.0285,0.509,0.0588,0.0694,0.967,144.311,175307,3,22WZ7M8sxp5THdruNY3gXt,spotify:album:5lbAEkhDtbEqilden1uy5c
1211WkERJZioYC1MhOQMrh,Break On Through (To the Other Side),0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Eclipse Solar,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:3aZ6D2XrnZZ87acDPZl8rW
70JBDpYY56ltlmtxauRhqQ,People Are Strange,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Born in the year 1984 vol 2,0.7,0.467,4,0,-8.578,0.0376,0.685,0.0,0.315,0.763,119.287,130173,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:3zQYzhEYa89N7x0be37jAu
72uFxsf1Gsvkw4EHnVlLPo,Break On Through (To the Other Side),0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Puro Rock Del Bueno,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:0TFY5XGjWeUZ5fkF88mAsW
4FOwJeiFTEd22uiNPnqD1G,"Hello, I Love You - Remastered",0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",60's Rock Music,0.63,0.524,2,1,-13.34,0.0391,0.00921,0.0,0.0933,0.961,118.187,136173,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:03moaKMWFpTZ9xyGaAALTS
3pXFxct565deCXy4zgkCdJ,Peace Frog,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Happy Songs zum Umziehen,0.643,0.725,0,1,-7.457,0.0375,0.16,0.00321,0.345,0.814,112.547,178773,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:1fBRUoHOjomfRwo6XyBC3N
65JTNbMePOP5cec1FggtIC,Light My Fire,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Top Pop Best Number 1's,0.413,0.725,3,0,-5.787,0.0324,0.369,2.17e-05,0.102,0.44,124.581,429760,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:1WqEjwTN21ay1bMWmCXjuO
0duoajGlVBiQ3llU7PfSLz,Riders on the Storm,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Motivation - Rock,0.55,0.722,11,0,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:0F7JeEuGtp6lhLPomp8K6M
04rq0We13JpIeQcEGI8mVG,Break It Up,0,hard-rock,Foreigner,67,3112486,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Eighties Soft Rock Hits and More,0.516,0.779,3,0,-6.912,0.0355,0.026,1.71e-06,0.524,0.576,123.032,250747,4,6IRouO5mvvfcyxtPDKMYFN,spotify:album:6QGp5MhAHrCGd0WKCu7pMb
59O7k2RaRQ9XN1ZEqVNpZ7,Drive,0,hard-rock,The Cars,62,1788965,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']",Eighties Soft Rock Hits and More,0.583,0.689,6,1,-8.273,0.0292,0.104,0.00112,0.0994,0.458,111.347,234320,5,6DCIj8jNaNpBz8e5oKFPtp,spotify:album:6QGp5MhAHrCGd0WKCu7pMb
6iNiftyQA0fC3qTynsCgMB,Violence and Bloodshed,0,hard-rock,Manowar,53,979676,"['comic metal', 'hard rock', 'metal', 'power metal', 'speed metal', 'us power metal']",Metal Music,0.531,0.931,4,0,-14.807,0.067,0.000334,0.679,0.375,0.324,99.139,240573,4,4CzUzn54Cp9TQr6a7JIlMZ,spotify:album:1Dhcrbe08h8xczVVJhkX2h
22lKuJZglWEGte60F6iTG4,Layla - 40th Anniversary Version / 2010 Remastered,0,hard-rock,Derek & The Dominos,55,694612,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",pov: you go fishing with your dad,0.403,0.903,1,1,-3.88,0.0664,0.574,0.305,0.287,0.498,115.669,423840,4,2rc78XDH9zuJP6bm78lU8Z,spotify:album:7DIRtwZWZqf6JPdQvN7LwP
5r0O0NjUaijpJviOTBtIDr,"Easy - Live in Munich, Nov 9th, 1992",0,hard-rock,Faith No More,58,1793343,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Live in Concert - Rock & Pop,0.468,0.709,8,1,-8.195,0.052,0.0124,4.36e-05,0.986,0.271,65.73,191853,4,6GbCJZrI318Ybm8mY36Of5,spotify:album:0WzDOUkmCUDj6lWvxhFzfg
0p1MNnxEP1jvu4kIE5OYto,"Highway Star - [Live August 16, 1972, Osaka, Japan] [2014 Remaster]",0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Live in Concert - Rock,0.18,0.948,2,1,-5.888,0.174,4.48e-05,0.259,0.58,0.135,190.928,401440,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:7L6fF2LGEuokNTt8jwa19v
